timestamp, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/10 12:58:13.282, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:13.482, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:13.682, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:13.882, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:14.082, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.67 W
2026/09/10 12:58:14.283, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.67 W
2026/09/10 12:58:14.483, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:14.683, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:14.884, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:15.084, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:15.284, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:15.484, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.71 W
2026/09/10 12:58:15.684, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.71 W
2026/09/10 12:58:15.885, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.64 W
2026/09/10 12:58:16.085, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.64 W
2026/09/10 12:58:16.285, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.64 W
2026/09/10 12:58:16.486, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:16.686, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:16.886, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:17.086, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:17.287, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:17.487, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:17.687, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:17.887, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:18.087, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:18.288, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:18.488, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:18.688, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:18.889, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.81 W
2026/09/10 12:58:19.089, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.81 W
2026/09/10 12:58:19.289, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.81 W
2026/09/10 12:58:19.489, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.65 W
2026/09/10 12:58:19.689, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.65 W
2026/09/10 12:58:19.890, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.61 W
2026/09/10 12:58:20.090, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.61 W
2026/09/10 12:58:20.290, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.61 W
2026/09/10 12:58:20.490, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:20.691, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:20.891, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.67 W
2026/09/10 12:58:21.091, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.67 W
2026/09/10 12:58:21.291, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.67 W
2026/09/10 12:58:21.492, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.62 W
2026/09/10 12:58:21.692, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.62 W
2026/09/10 12:58:21.892, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:22.092, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:22.292, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:22.493, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.69 W
2026/09/10 12:58:22.693, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.69 W
2026/09/10 12:58:22.893, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:23.094, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:23.294, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:23.494, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:23.694, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:23.895, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:24.095, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:24.295, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:24.495, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.68 W
2026/09/10 12:58:24.695, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.68 W
2026/09/10 12:58:24.895, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.79 W
2026/09/10 12:58:25.096, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.79 W
2026/09/10 12:58:25.296, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.79 W
2026/09/10 12:58:25.496, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.70 W
2026/09/10 12:58:25.696, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.70 W
2026/09/10 12:58:25.897, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:26.097, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:26.297, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:26.497, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:26.697, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:26.898, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.73 W
2026/09/10 12:58:27.098, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.73 W
2026/09/10 12:58:27.298, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.73 W
2026/09/10 12:58:27.498, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:27.699, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.54 W
2026/09/10 12:58:27.899, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.52 W
2026/09/10 12:58:28.099, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.52 W
2026/09/10 12:58:28.299, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.52 W
2026/09/10 12:58:28.500, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:28.700, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:28.900, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:29.100, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:29.301, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:29.501, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:29.701, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:29.901, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.61 W
2026/09/10 12:58:30.102, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.61 W
2026/09/10 12:58:30.302, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.61 W
2026/09/10 12:58:30.502, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:30.702, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:30.903, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.39 W
2026/09/10 12:58:31.103, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.39 W
2026/09/10 12:58:31.303, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.39 W
2026/09/10 12:58:31.503, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:31.703, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:31.904, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:32.104, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:32.304, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.56 W
2026/09/10 12:58:32.504, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.41 W
2026/09/10 12:58:32.705, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.41 W
2026/09/10 12:58:32.905, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 35 %, 42.65 W
2026/09/10 12:58:33.105, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 35 %, 42.65 W
2026/09/10 12:58:33.305, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 35 %, 42.65 W
2026/09/10 12:58:33.506, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 35 %, 42.72 W
2026/09/10 12:58:33.706, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 35 %, 42.72 W
2026/09/10 12:58:33.906, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:34.106, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:34.306, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:34.507, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.05 W
2026/09/10 12:58:34.707, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.05 W
2026/09/10 12:58:34.907, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.77 W
2026/09/10 12:58:35.107, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.77 W
2026/09/10 12:58:35.308, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.77 W
2026/09/10 12:58:35.508, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:35.708, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:35.908, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:36.109, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:36.309, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:36.509, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.73 W
2026/09/10 12:58:36.709, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.73 W
2026/09/10 12:58:36.910, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:37.110, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:37.310, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:37.510, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:37.711, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:37.911, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.72 W
2026/09/10 12:58:38.111, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.72 W
2026/09/10 12:58:38.311, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.72 W
2026/09/10 12:58:38.512, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.64 W
2026/09/10 12:58:38.712, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.64 W
2026/09/10 12:58:38.912, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:39.112, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:39.313, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:39.513, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:39.713, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.53 W
2026/09/10 12:58:39.913, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.62 W
2026/09/10 12:58:40.114, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.62 W
2026/09/10 12:58:40.314, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.62 W
2026/09/10 12:58:40.514, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.44 W
2026/09/10 12:58:40.714, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.44 W
2026/09/10 12:58:40.915, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.41 W
2026/09/10 12:58:41.115, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.41 W
2026/09/10 12:58:41.315, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.41 W
2026/09/10 12:58:41.515, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.71 W
2026/09/10 12:58:41.715, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.71 W
2026/09/10 12:58:41.916, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:42.116, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:42.316, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:42.516, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.46 W
2026/09/10 12:58:42.717, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.46 W
2026/09/10 12:58:42.917, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.46 W
2026/09/10 12:58:43.117, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.46 W
2026/09/10 12:58:43.317, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.46 W
2026/09/10 12:58:43.518, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:43.718, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:43.918, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:44.118, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:44.319, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.48 W
2026/09/10 12:58:44.519, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.32 W
2026/09/10 12:58:44.719, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.32 W
2026/09/10 12:58:44.919, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.32 W
2026/09/10 12:58:45.120, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.32 W
2026/09/10 12:58:45.320, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.32 W
2026/09/10 12:58:45.520, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.02 W
2026/09/10 12:58:45.720, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.02 W
2026/09/10 12:58:45.921, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.44 W
2026/09/10 12:58:46.121, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.44 W
2026/09/10 12:58:46.321, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.44 W
2026/09/10 12:58:46.521, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.64 W
2026/09/10 12:58:46.722, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 14 %, 42.64 W
2026/09/10 12:58:46.922, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:47.122, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:47.322, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:47.523, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:47.723, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.50 W
2026/09/10 12:58:47.923, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 41.97 W
2026/09/10 12:58:48.123, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 41.97 W
2026/09/10 12:58:48.324, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 41.97 W
2026/09/10 12:58:48.524, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 41.97 W
2026/09/10 12:58:48.724, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 41.97 W
2026/09/10 12:58:48.925, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 1 %, 42.73 W
2026/09/10 12:58:49.125, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 1 %, 42.73 W
2026/09/10 12:58:49.325, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 1 %, 42.73 W
2026/09/10 12:58:49.525, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 1 %, 42.56 W
2026/09/10 12:58:49.725, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 1 %, 42.56 W
2026/09/10 12:58:49.926, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:50.126, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:50.326, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:50.526, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:50.727, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.47 W
2026/09/10 12:58:50.927, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:51.127, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:51.327, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.79 W
2026/09/10 12:58:51.528, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:51.728, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.58 W
2026/09/10 12:58:51.928, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.51 W
2026/09/10 12:58:52.128, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.51 W
2026/09/10 12:58:52.329, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.51 W
2026/09/10 12:58:52.529, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.09 W
2026/09/10 12:58:52.729, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.09 W
2026/09/10 12:58:52.930, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:53.130, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:53.330, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.74 W
2026/09/10 12:58:53.530, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:53.730, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:53.931, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:54.131, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:54.331, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.83 W
2026/09/10 12:58:54.531, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.75 W
2026/09/10 12:58:54.732, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 2643 MiB, 0 %, 42.75 W
