sample_unix_ns,timestamp,gpu_utilization_percent,memory_controller_utilization_percent,vram_used_mib,vram_total_mib,power_w,sm_clock_mhz,memory_clock_mhz
1786575803537325800,2026/08/13 09:03:23.568,1.0,1.0,8481.0,32607.0,35.37,337.0,7001.0
1786575804080183200,2026/08/13 09:03:24.110,1.0,1.0,8525.0,32607.0,35.2,345.0,7001.0
1786575804625350800,2026/08/13 09:03:24.655,0.0,1.0,8563.0,32607.0,35.1,337.0,7001.0
1786575805168892000,2026/08/13 09:03:25.200,0.0,1.0,8615.0,32607.0,35.32,337.0,7001.0
1786575805715914600,2026/08/13 09:03:25.746,0.0,1.0,8659.0,32607.0,35.4,337.0,7001.0
1786575806262158700,2026/08/13 09:03:26.293,0.0,1.0,8709.0,32607.0,35.45,352.0,7001.0
1786575806809445500,2026/08/13 09:03:26.840,0.0,1.0,8753.0,32607.0,35.49,330.0,7001.0
1786575807358269700,2026/08/13 09:03:27.389,1.0,1.0,8801.0,32607.0,35.46,337.0,7001.0
1786575807905622800,2026/08/13 09:03:27.936,0.0,1.0,8851.0,32607.0,37.29,337.0,7001.0
1786575808448895400,2026/08/13 09:03:28.480,0.0,1.0,8897.0,32607.0,37.08,585.0,7001.0
1786575808996171000,2026/08/13 09:03:29.027,0.0,1.0,8943.0,32607.0,37.32,352.0,7001.0
1786575809540546800,2026/08/13 09:03:29.571,0.0,1.0,8993.0,32607.0,35.51,337.0,7001.0
1786575810088909000,2026/08/13 09:03:30.120,1.0,1.0,9037.0,32607.0,35.33,322.0,7001.0
1786575810635232600,2026/08/13 09:03:30.666,1.0,1.0,9081.0,32607.0,35.38,360.0,7001.0
1786575811180281100,2026/08/13 09:03:31.211,1.0,1.0,9131.0,32607.0,35.4,330.0,7001.0
1786575811726989900,2026/08/13 09:03:31.758,0.0,1.0,9177.0,32607.0,35.48,337.0,7001.0
1786575812274796500,2026/08/13 09:03:32.306,0.0,1.0,9227.0,32607.0,35.64,360.0,7001.0
1786575812816068200,2026/08/13 09:03:32.861,1.0,1.0,9277.0,32607.0,35.62,345.0,7001.0
1786575813378613900,2026/08/13 09:03:33.409,0.0,1.0,9329.0,32607.0,35.53,337.0,7001.0
1786575813921903000,2026/08/13 09:03:33.953,0.0,1.0,9373.0,32607.0,35.6,330.0,7001.0
1786575814467669200,2026/08/13 09:03:34.499,2.0,1.0,9386.0,32607.0,36.17,352.0,7001.0
1786575815015188000,2026/08/13 09:03:35.046,0.0,1.0,9436.0,32607.0,37.22,465.0,7001.0
1786575815560740000,2026/08/13 09:03:35.592,0.0,1.0,9482.0,32607.0,36.45,352.0,7001.0
1786575816108029900,2026/08/13 09:03:36.139,0.0,1.0,9526.0,32607.0,35.46,345.0,7001.0
1786575816653820200,2026/08/13 09:03:36.684,0.0,1.0,9570.0,32607.0,35.42,337.0,7001.0
1786575817199332000,2026/08/13 09:03:37.231,0.0,1.0,9614.0,32607.0,35.55,352.0,7001.0
1786575817748712100,2026/08/13 09:03:37.780,0.0,1.0,9658.0,32607.0,35.67,352.0,7001.0
1786575818297906700,2026/08/13 09:03:38.329,0.0,1.0,9710.0,32607.0,35.63,337.0,7001.0
1786575818846566800,2026/08/13 09:03:38.877,0.0,1.0,9754.0,32607.0,35.53,337.0,7001.0
1786575819392257400,2026/08/13 09:03:39.423,0.0,1.0,9804.0,32607.0,35.46,352.0,7001.0
1786575819937480600,2026/08/13 09:03:39.968,0.0,1.0,9854.0,32607.0,35.71,375.0,7001.0
1786575820482653900,2026/08/13 09:03:40.514,3.0,1.0,9907.0,32607.0,37.37,345.0,7001.0
1786575821029987500,2026/08/13 09:03:41.060,0.0,1.0,9957.0,32607.0,38.33,487.0,7001.0
1786575821572848200,2026/08/13 09:03:41.604,1.0,1.0,10001.0,32607.0,38.96,615.0,7001.0
1786575822118754000,2026/08/13 09:03:42.150,0.0,1.0,10045.0,32607.0,37.69,322.0,7001.0
1786575822668025000,2026/08/13 09:03:42.699,1.0,1.0,10093.0,32607.0,35.99,360.0,7001.0
1786575823211491400,2026/08/13 09:03:43.244,1.0,1.0,10143.0,32607.0,36.01,360.0,7001.0
1786575823757700600,2026/08/13 09:03:43.788,1.0,1.0,10187.0,32607.0,36.07,397.0,7001.0
1786575824299965300,2026/08/13 09:03:44.331,1.0,1.0,10231.0,32607.0,36.2,360.0,7001.0
1786575824845995100,2026/08/13 09:03:44.877,1.0,1.0,10283.0,32607.0,36.01,352.0,7001.0
1786575825393561300,2026/08/13 09:03:45.425,1.0,1.0,10333.0,32607.0,36.29,352.0,7001.0
1786575825938623800,2026/08/13 09:03:45.970,0.0,1.0,10377.0,32607.0,35.96,360.0,7001.0
