degree,rows,operator,worker_id,stripe_index,checkpoint_bytes,runtime_weight_bytes,wall_p50_ms,cuda_p50_ms,host_overhead_p50_ms
16,4,dense_mlp,layer-00.dense_mlp_stripe.worker-10,10,90832896,25546752,0.3566,0.33484798669815063,0.020551988935470555
16,4,dense_mlp,layer-00.dense_mlp_stripe.worker-11,11,90832896,25546752,0.3609,0.3413119912147522,0.0195880087852478
16,4,dense_mlp,layer-00.dense_mlp_stripe.worker-12,12,90832896,25546752,0.3507,0.32943999767303467,0.021260002326965344
16,4,dense_mlp,layer-00.dense_mlp_stripe.worker-13,13,90832896,25546752,0.3566,0.3356800079345703,0.02043999586105344
16,4,dense_mlp,layer-00.dense_mlp_stripe.worker-14,14,90832896,25546752,1.0315,1.007680058479309,0.02380805492401117
16,4,dense_mlp,layer-00.dense_mlp_stripe.worker-15,15,90832896,25546752,0.3483,0.3301759958267212,0.018124004173278807
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-00,0,3211264,903168,0.0601,0.0398080013692379,0.014979999160766602
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-01,1,3211264,903168,0.0776,0.05212799832224846,0.024800000286102297
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-02,2,3211264,903168,0.078,0.05087999999523163,0.026515999376773833
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-03,3,3211264,903168,0.0767,0.05152000114321709,0.024603998196125035
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-04,4,3211264,903168,0.075,0.052191998809576035,0.022808001190423963
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-05,5,3211264,903168,0.0755,0.051231998950242996,0.024172000318765638
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-06,6,3211264,903168,0.0769,0.05104000121355057,0.02585999878644943
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-07,7,3211264,903168,0.0508,0.036959998309612274,0.013840001690387724
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-08,8,3211264,903168,0.0767,0.05087999999523163,0.025500001293420796
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-09,9,3211264,903168,0.0729,0.0488319993019104,0.024068000698089606
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-10,10,3211264,903168,0.0741,0.050144001841545105,0.023955998158454894
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-11,11,3211264,903168,0.0756,0.0506879985332489,0.024831993508338923
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-12,12,3211264,903168,0.0762,0.050783999264240265,0.025191999030113224
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-13,13,3211264,903168,0.0756,0.050655998289585114,0.024483999484777447
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-14,14,3211264,903168,0.0743,0.050175998359918594,0.02412400164008141
16,4,latent_down,layer-89.latent_down_projection_stripe.worker-15,15,3211264,903168,0.074,0.05084799975156784,0.023152000248432156
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-00,0,2752512,774144,0.0747,0.06374400109052658,0.01213599984645844
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-01,1,3670016,1032192,0.0881,0.07497599720954895,0.013124002790451048
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-02,2,2752512,774144,0.081,0.06883200258016586,0.013107998871803278
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-03,3,3670016,1032192,0.0876,0.07423999905586243,0.01336000094413757
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-04,4,2752512,774144,0.0782,0.06611199676990509,0.012088003230094915
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-05,5,3670016,1032192,0.0844,0.07081600278615952,0.013176002097129824
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-06,6,2752512,774144,0.0798,0.06665600091218948,0.012383996558189392
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-07,7,3670016,1032192,0.0827,0.06784000247716904,0.014612001562118532
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-08,8,2752512,774144,0.081,0.06892800331115723,0.012683998525142667
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-09,9,3670016,1032192,0.0812,0.0666240006685257,0.014575999331474299
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-10,10,2752512,774144,0.0873,0.07481600344181061,0.012928002011775977
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-11,11,3670016,1032192,0.0794,0.0689919963479042,0.012000002396106726
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-12,12,2752512,774144,0.0786,0.06697600334882736,0.012807998216152194
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-13,13,3670016,1032192,0.0807,0.06758400052785873,0.013244000446796411
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-14,14,2752512,774144,0.0804,0.0660799965262413,0.012720003473758693
16,4,latent_up,layer-89.latent_up_projection_stripe.worker-15,15,3670016,1032192,0.0897,0.07664000242948532,0.013159997570514684
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-00,0,44040192,12386304,0.1157,0.10118400305509567,0.014159999775886542
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-01,1,46792704,13160448,0.1292,0.09775999933481216,0.01860799981355668
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-02,2,44040192,12386304,0.1097,0.09564799815416336,0.014052001845836645
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-03,3,46792704,13160448,0.1155,0.10041599720716476,0.015084002792835241
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-04,4,44040192,12386304,0.1051,0.08649600297212601,0.014059999680519103
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-05,5,46792704,13160448,0.105,0.09241600334644318,0.01258399665355682
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-06,6,44040192,12386304,0.1068,0.09251199662685394,0.013847999858856208
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-07,7,46792704,13160448,0.1082,0.09372799843549728,0.013927997422218327
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-08,8,44040192,12386304,0.2549,0.11849600076675415,0.014848026561737115
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-09,9,46792704,13160448,0.1041,0.0902400016784668,0.013859998321533201
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-10,10,44040192,12386304,0.1026,0.08726400136947632,0.014067998218536382
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-11,11,46792704,13160448,0.1136,0.10009600222110748,0.01410799971818924
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-12,12,44040192,12386304,0.1079,0.0926079973578453,0.014495999193191528
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-13,13,46792704,13160448,0.1075,0.09468799829483032,0.0131920006275177
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-14,14,44040192,12386304,0.1053,0.09164799749851227,0.0139599996805191
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-15,15,46792704,13160448,0.1135,0.09091199934482574,0.015036002755165104
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-16,16,44040192,12386304,0.1057,0.088128000497818,0.013771999502182011
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-17,17,46792704,13160448,0.1035,0.09001599997282028,0.013480002117156983
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-18,18,44040192,12386304,0.1093,0.09471999853849411,0.014507999718189238
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-19,19,46792704,13160448,0.1083,0.09484799951314926,0.014079998743534092
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-20,20,44040192,12386304,0.1018,0.08854400366544724,0.01399599848985672
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-21,21,46792704,13160448,0.1098,0.09600000083446503,0.013799999165534968
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-22,22,44040192,12386304,0.1017,0.08899199962615967,0.01270800037384033
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-23,23,46792704,13160448,0.125,0.10700800269842148,0.01799199730157852
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-24,24,44040192,12386304,0.108,0.09388799965381622,0.013648003232479097
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-25,25,46792704,13160448,0.1117,0.09827200323343277,0.013427996766567224
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-26,26,44040192,12386304,0.1075,0.0936959981918335,0.013904001808166505
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-27,27,46792704,13160448,0.1115,0.09705600142478943,0.014443998575210573
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-28,28,44040192,12386304,0.1097,0.09564799815416336,0.014052001845836645
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-29,29,46792704,13160448,0.1109,0.09689600020647049,0.014295998537540433
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-30,30,44040192,12386304,0.1081,0.09484799951314926,0.013719998884201057
32,1,dense_mlp,layer-00.dense_mlp_stripe.worker-31,31,46792704,13160448,0.1164,0.10179200023412704,0.014155999195575725
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-00,0,1605632,451584,0.0447,0.03232000023126602,0.012379999768733975
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-01,1,1605632,451584,0.0394,0.030208000913262367,0.00919199908673763
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-02,2,1605632,451584,0.0365,0.026944000273942947,0.00955599972605705
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-03,3,1605632,451584,0.0364,0.027264000847935677,0.009135999152064325
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-04,4,1605632,451584,0.0351,0.0261439997702837,0.0089560002297163
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-05,5,1605632,451584,0.0355,0.026559999212622643,0.00882400033771992
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-06,6,1605632,451584,0.0333,0.024383999407291412,0.009108000192046169
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-07,7,1605632,451584,0.0327,0.024800000712275505,0.0081119994610548
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-08,8,1605632,451584,0.0324,0.02396799996495247,0.00864799998104572
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-09,9,1605632,451584,0.0344,0.026079999282956123,0.008515999737381937
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-10,10,1605632,451584,0.0385,0.029440000653266907,0.009059999346733093
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-11,11,1605632,451584,0.0349,0.025887999683618546,0.009012000316381455
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-12,12,1605632,451584,0.036,0.02735999971628189,0.008640000283718106
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-13,13,1605632,451584,0.0355,0.026655999943614006,0.009508000040054324
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-14,14,1605632,451584,0.0346,0.025728000327944756,0.009199999135732648
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-15,15,1605632,451584,0.0333,0.024480000138282776,0.008719999861717224
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-16,16,1605632,451584,0.034,0.02521600015461445,0.008783999845385554
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-17,17,1605632,451584,0.0348,0.02630399912595749,0.008443999201059343
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-18,18,1605632,451584,0.0356,0.026944000273942947,0.008675999948382376
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-19,19,1605632,451584,0.0383,0.028416000306606293,0.009015995931625387
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-20,20,1605632,451584,0.0368,0.027648000046610832,0.009151999953389167
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-21,21,1605632,451584,0.0365,0.027424000203609467,0.008795999866724018
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-22,22,1605632,451584,0.0353,0.026847999542951584,0.008827999255061149
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-23,23,1605632,451584,0.0352,0.026623999699950218,0.00879600001871586
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-24,24,1605632,451584,0.0349,0.026208000257611275,0.008691999742388726
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-25,25,1605632,451584,0.0355,0.026784000918269157,0.008712000468373296
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-26,26,1605632,451584,0.0334,0.0244159996509552,0.008984000349044799
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-27,27,1605632,451584,0.0335,0.024927999824285507,0.008572000175714495
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-28,28,1605632,451584,0.0342,0.025280000641942024,0.008919999358057977
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-29,29,1605632,451584,0.0343,0.025696000084280968,0.00882000086903572
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-30,30,1605632,451584,0.0317,0.02348800003528595,0.008664000630378726
32,1,latent_down,layer-89.latent_down_projection_stripe.worker-31,31,1605632,451584,0.0349,0.02582399919629097,0.00916400078237057
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-00,0,917504,258048,0.0429,0.03292800113558769,0.010087999010086057
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-01,1,1835008,516096,0.0445,0.033440001308918,0.011059998691081999
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-02,2,1835008,516096,0.0498,0.03798399865627289,0.011816001343727109
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-03,3,1835008,516096,0.0492,0.03683200106024742,0.012880001479387282
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-04,4,917504,258048,0.0453,0.03404799848794937,0.011252001512050629
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-05,5,1835008,516096,0.0494,0.03718400001525879,0.01221599998474121
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-06,6,1835008,516096,0.0513,0.03824000060558319,0.012579999464750288
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-07,7,1835008,516096,0.0497,0.03670400008559227,0.01207200127840042
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-08,8,917504,258048,0.0536,0.04047999903559685,0.013120000964403154
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-09,9,1835008,516096,0.0465,0.03497600182890892,0.01152399817109108
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-10,10,1835008,516096,0.0494,0.037408001720905304,0.011604000866413118
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-11,11,1835008,516096,0.0497,0.03728000074625015,0.012839998316764835
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-12,12,917504,258048,0.0499,0.038816001266241074,0.011588001376390454
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-13,13,1835008,516096,0.0481,0.0360959991812706,0.011704000818729403
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-14,14,1835008,516096,0.05,0.03750399872660637,0.012496001273393634
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-15,15,1835008,516096,0.0478,0.037408001720905304,0.012335999703407291
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-16,16,917504,258048,0.0444,0.03347200155258179,0.010287999010086063
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-17,17,1835008,516096,0.0477,0.03436800092458725,0.012095999914407733
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-18,18,1835008,516096,0.0503,0.038015998899936676,0.012284001100063321
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-19,19,1835008,516096,0.0471,0.035679999738931656,0.011291999286413196
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-20,20,917504,258048,0.0476,0.035840000957250595,0.01156800130605698
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-21,21,1835008,516096,0.0523,0.0387520007789135,0.013008000791072845
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-22,22,1835008,516096,0.0487,0.03577600046992302,0.011564000374078752
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-23,23,1835008,516096,0.0515,0.03807999938726425,0.011912000715732576
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-24,24,917504,258048,0.0483,0.03673600032925606,0.011563999670743945
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-25,25,1835008,516096,0.0432,0.032896000891923904,0.010303999108076098
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-26,26,1835008,516096,0.0491,0.03667199984192848,0.012811999356746671
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-27,27,1835008,516096,0.05,0.03759999945759773,0.011279999464750293
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-28,28,917504,258048,0.0448,0.03510399907827377,0.010367998588085174
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-29,29,1835008,516096,0.0484,0.037696000188589096,0.010928000158071521
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-30,30,1835008,516096,0.0498,0.037408001720905304,0.012391998279094693
32,1,latent_up,layer-89.latent_up_projection_stripe.worker-31,31,1835008,516096,0.0467,0.03548799827694893,0.01121200172305107
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-00,0,44040192,12386304,0.1499,0.13606399297714233,0.013999997997283936
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-01,1,46792704,13160448,0.146,0.1324480026960373,0.013551997303962698
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-02,2,44040192,12386304,0.1357,0.12243200093507767,0.01342800028324126
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-03,3,46792704,13160448,0.1459,0.13155199587345123,0.01390000071525574
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-04,4,44040192,12386304,0.1372,0.12326399981975555,0.013844006872177128
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-05,5,46792704,13160448,0.1445,0.1308159977197647,0.01368400228023528
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-06,6,44040192,12386304,0.1432,0.12892800569534302,0.014048000049591058
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-07,7,46792704,13160448,0.1422,0.1281919926404953,0.014008007359504693
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-08,8,44040192,12386304,0.1365,0.12323199957609177,0.01411999701261521
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-09,9,46792704,13160448,0.1425,0.1292479932308197,0.013608007359504709
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-10,10,44040192,12386304,0.1631,0.14214399456977844,0.020956005430221553
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-11,11,46792704,13160448,0.147,0.13251200318336487,0.01363999743461608
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-12,12,44040192,12386304,0.136,0.12227199971675873,0.013728000283241282
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-13,13,46792704,13160448,0.143,0.1289599984884262,0.01404000151157378
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-14,14,44040192,12386304,0.1437,0.12518399953842163,0.013816000461578382
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-15,15,46792704,13160448,0.1415,0.12624000012874603,0.013532001614570605
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-16,16,44040192,12386304,0.1365,0.12300799787044525,0.013492002129554759
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-17,17,46792704,13160448,0.1432,0.12995199859142303,0.013803997921943673
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-18,18,44040192,12386304,0.1369,0.12345600128173828,0.013884002232551568
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-19,19,46792704,13160448,0.1617,0.14431999623775482,0.01738000376224519
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-20,20,44040192,12386304,0.1363,0.12227199971675873,0.013272002410888661
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-21,21,46792704,13160448,0.1487,0.12915199995040894,0.014523999047279357
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-22,22,44040192,12386304,0.1451,0.12614400684833527,0.01895599315166474
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-23,23,46792704,13160448,0.1442,0.13049599528312683,0.013704004716873164
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-24,24,44040192,12386304,0.14,0.12591999769210815,0.014080002307891859
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-25,25,46792704,13160448,0.1429,0.13017599284648895,0.014196003460884093
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-26,26,44040192,12386304,0.1361,0.12281599640846252,0.01361600247621536
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-27,27,46792704,13160448,0.1456,0.13087999820709229,0.014720001792907722
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-28,28,44040192,12386304,0.1353,0.12108799815177917,0.014212001848220829
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-29,29,46792704,13160448,0.1433,0.12908799946308136,0.01421200053691865
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-30,30,44040192,12386304,0.1346,0.12035199999809265,0.013948000001907351
32,2,dense_mlp,layer-00.dense_mlp_stripe.worker-31,31,46792704,13160448,0.1412,0.12803199887275696,0.013791998100280756
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-00,0,1605632,451584,0.0464,0.035071998834609985,0.011432000234723093
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-01,1,1605632,451584,0.0353,0.025760000571608543,0.008971999320387843
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-02,2,1605632,451584,0.0334,0.02409599907696247,0.008648000684380534
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-03,3,1605632,451584,0.0339,0.025248000398278236,0.008651999601721763
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-04,4,1605632,451584,0.0327,0.02377600036561489,0.008515999585390094
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-05,5,1605632,451584,0.0338,0.025407999753952026,0.008616000089049336
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-06,6,1605632,451584,0.0325,0.02396799996495247,0.008475999796390535
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-07,7,1605632,451584,0.0328,0.023423999547958374,0.008708000192046164
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-08,8,1605632,451584,0.0324,0.024032000452280045,0.008751999753713609
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-09,9,1605632,451584,0.0332,0.024351999163627625,0.008999999791383745
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-10,10,1605632,451584,0.0353,0.02630399912595749,0.00900399941205978
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-11,11,1605632,451584,0.0341,0.025312000885605812,0.008880000072717664
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-12,12,1605632,451584,0.0337,0.024927999824285507,0.008975999948382378
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-13,13,1605632,451584,0.0343,0.02537599951028824,0.008924000489711759
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-14,14,1605632,451584,0.034,0.02550400048494339,0.008815999233722685
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-15,15,1605632,451584,0.0335,0.02473600022494793,0.008763999775052073
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-16,16,1605632,451584,0.0336,0.024800000712275505,0.008799999287724493
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-17,17,1605632,451584,0.0344,0.025728000327944756,0.008803999564051625
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-18,18,1605632,451584,0.0333,0.024447999894618988,0.008911999964714049
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-19,19,1605632,451584,0.0328,0.023231999948620796,0.009568000051379207
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-20,20,1605632,451584,0.0475,0.02239999920129776,0.010380000472068787
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-21,21,1605632,451584,0.0434,0.032607998698949814,0.010792001301050187
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-22,22,1605632,451584,0.0354,0.025919999927282333,0.009740000435709953
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-23,23,1605632,451584,0.0354,0.026176000013947487,0.009223999986052514
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-24,24,1605632,451584,0.0346,0.026176000013947487,0.009515999433398245
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-25,25,1605632,451584,0.0348,0.026176000013947487,0.008915999233722688
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-26,26,1605632,451584,0.0346,0.025631999596953392,0.009520000365376473
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-27,27,1605632,451584,0.0337,0.02518399991095066,0.008772000175714494
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-28,28,1605632,451584,0.0341,0.025760000571608543,0.009011999461054805
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-29,29,1605632,451584,0.0356,0.02627200074493885,0.008951999801397326
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-30,30,1605632,451584,0.035,0.02611199952661991,0.008888000473380092
32,2,latent_down,layer-89.latent_down_projection_stripe.worker-31,31,1605632,451584,0.0358,0.02723200060427189,0.00856799939572811
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-00,0,917504,258048,0.0543,0.04307200014591217,0.01122799985408783
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-01,1,1835008,516096,0.0604,0.047040000557899475,0.013659999442100522
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-02,2,1835008,516096,0.058,0.0469760000705719,0.011023999929428104
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-03,3,1835008,516096,0.0607,0.04819199815392494,0.012476001602411267
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-04,4,917504,258048,0.0584,0.04601600021123886,0.01238399978876114
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-05,5,1835008,516096,0.0609,0.050303999334573746,0.012391999685764314
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-06,6,1835008,516096,0.0598,0.04678399860858917,0.011384000140428542
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-07,7,1835008,516096,0.0617,0.049056001007556915,0.012643998992443083
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-08,8,917504,258048,0.0573,0.044863998889923096,0.012436001110076901
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-09,9,1835008,516096,0.0581,0.04700800031423569,0.01183199947476387
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-10,10,1835008,516096,0.0653,0.05471999943256378,0.012687999457120902
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-11,11,1835008,516096,0.0588,0.04639999940991402,0.012400000590085981
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-12,12,917504,258048,0.0592,0.046112000942230225,0.012687999057769773
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-13,13,1835008,516096,0.0597,0.049247998744249344,0.010571998256444934
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-14,14,1835008,516096,0.0586,0.045823998749256134,0.011647999572753906
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-15,15,1835008,516096,0.0603,0.047680001705884933,0.01223599909543991
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-16,16,917504,258048,0.0555,0.0451200008392334,0.010791999334096906
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-17,17,1835008,516096,0.0621,0.04879999905824661,0.012960000801086426
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-18,18,1835008,516096,0.0576,0.04572800174355507,0.01187199825644493
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-19,19,1835008,516096,0.0614,0.047231998294591904,0.0141680017054081
32,2,latent_up,layer-89.latent_up_projection_stripe.worker-20,20,917504,258048,0.0604,0.04992000013589859,0.010479999864101412
