degree,rows,operator,worker_id,stripe_index,checkpoint_bytes,runtime_weight_bytes,wall_p50_ms,cuda_p50_ms,host_overhead_p50_ms
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-14,14,73400320,36720640,0.2638,0.24889600276947021,0.017740009880065966
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-15,15,73400320,36720640,0.2661,0.2451840043067932,0.020619999933242816
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-16,16,73400320,36720640,0.296,0.2810879945755005,0.017491999983787532
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-17,17,73400320,36720640,0.267,0.2519040107727051,0.015619997072219838
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-18,18,73400320,36720640,0.2549,0.2337920069694519,0.02059198803901674
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-19,19,73400320,36720640,0.2569,0.23587200045585632,0.021027999544143694
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-20,20,73400320,36720640,0.2363,0.21568000316619873,0.018379998755455013
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-21,21,73400320,36720640,0.2822,0.2658880054950714,0.017760003113746647
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-22,22,73400320,36720640,0.263,0.24038399755954742,0.022616002440452587
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-23,23,73400320,36720640,0.3559,0.3362880051136017,0.018255992984771707
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-24,24,73400320,36720640,0.2433,0.22044800221920013,0.017468004655838032
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-25,25,73400320,36720640,0.3031,0.2771199941635132,0.018703989171981794
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-26,26,73400320,36720640,0.2963,0.276095986366272,0.020204013633728035
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-27,27,73400320,36720640,0.2848,0.26316800713539124,0.021631992864608762
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-28,28,73400320,36720640,0.2468,0.22726400196552277,0.015735998034477228
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-29,29,73400320,36720640,0.2617,0.24006399512290955,0.019227995419502264
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-30,30,73400320,36720640,0.2378,0.22358399629592896,0.017699997067451484
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-31,31,73400320,36720640,0.2613,0.2465600073337555,0.01961598701477052
4,1,embedding,endpoint.embedding.worker-03,owner,587202560,587202560,0.0091,,
8,1,embedding,endpoint.embedding.worker-07,owner,293601280,293601280,0.0098,,
16,1,embedding,endpoint.embedding.worker-15,owner,146800640,146800640,0.0149,,
32,1,embedding,endpoint.embedding.worker-31,owner,73400320,73400320,0.0147,,
